timestamp;src_ip;dst_ip;src_port;dst_port;protocol;attack_type;user;status;error_message;geo_location;session_hash
2024-02-10T16:18:28;73.210.95.188;19.199.12.106;53;67;UDP;DDoS;root;Falhou;Rate Limit Exceeded;São Paulo, Brasil;140d1149
2024-01-07T18:27:34;37.230.37.52;129.245.226.43;443;22;TCP;Brute Force;root;Sucesso;;Paris, França;117a1837
2024-06-14T21:22:30;227.49.217.191;250.48.192.144;443;3306;TCP;Brute Force;admin;Falhou;Rate Limit Exceeded;São Paulo, Brasil;c3d1d52
2024-08-19T19:20:32;187.143.22.81;97.253.177.67;443;80;TCP;Brute Force;root;Sucesso;;New York, USA;1237148e
2024-10-30T19:54:09;46.198.56.147;218.13.228.204;69;68;UDP;DDoS;admin;Falhou;Access Denied;Tokyo, Japão;1e78269a
2024-08-13T04:22:50;6.7.247.196;151.149.120.113;69;161;UDP;Exploração de Vulnerabilidade;root;Falhou;Invalid Password;São Paulo, Brasil;c4c1ff4
2024-04-15T20:20:43;154.15.225.183;95.168.73.152;;;ICMP;Port Scanning;admin;Falhou;403 Forbidden;Tokyo, Japão;a251f2f
2024-10-27T22:21:34;157.137.137.206;166.128.214.75;53;69;UDP;DDoS;guest;Sucesso;;Paris, França;3ed1f8a
2024-08-22T23:41:44;118.203.181.213;172.92.186.41;3306;443;TCP;Exploração de Vulnerabilidade;admin;Sucesso;;New York, USA;e2224d2
2024-08-22T21:11:23;226.60.77.142;71.132.14.221;;;ICMP;DDoS;admin;Falhou;Access Denied;Tokyo, Japão;eb620da
2024-04-26T02:05:17;239.228.53.150;45.55.245.208;3306;3306;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Berlin, Alemanha;f011dc3
2024-05-25T23:09:03;7.11.25.58;5.137.188.161;;;ICMP;DDoS;root;Sucesso;;Paris, França;7cc1b1c
2024-03-28T22:44:35;232.141.10.78;237.176.213.154;67;69;UDP;DDoS;root;Falhou;Rate Limit Exceeded;New York, USA;196a5cd
2024-01-04T19:31:54;209.172.113.234;189.159.132.134;;;ICMP;Port Scanning;root;Sucesso;;Tokyo, Japão;15d28be
2024-01-09T16:54:05;61.91.194.245;215.110.71.89;67;53;UDP;DDoS;root;Falhou;Rate Limit Exceeded;São Paulo, Brasil;6851888
2024-08-19T15:18:54;117.237.195.16;246.189.150.44;68;69;UDP;Exploração de Vulnerabilidade;admin;Falhou;403 Forbidden;Tokyo, Japão;1289267d
2024-01-17T22:50:08;31.194.173.230;154.225.119.172;8080;3306;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;Paris, França;e5ae1e
2024-04-08T02:12:41;110.184.165.197;102.223.43.184;;;ICMP;Port Scanning;root;Sucesso;;Tokyo, Japão;18baf8e
2024-09-01T23:43:57;95.17.152.97;227.198.227.215;67;67;UDP;Exploração de Vulnerabilidade;root;Falhou;Rate Limit Exceeded;New York, USA;1547e89
2024-10-31T16:44:54;149.198.70.214;94.181.24.85;22;8080;TCP;Brute Force;root;Sucesso;;São Paulo, Brasil;14981d8c
2024-10-27T18:39:49;136.171.154.201;75.189.25.226;69;68;UDP;DDoS;root;Falhou;Access Denied;Berlin, Alemanha;1dade4e
2024-01-03T23:35:26;243.219.9.143;126.152.100.19;;;ICMP;DDoS;root;Sucesso;;Berlin, Alemanha;16c51cf3
2024-02-17T17:22:17;56.117.28.141;44.245.103.202;80;443;TCP;Brute Force;admin;Falhou;Rate Limit Exceeded;São Paulo, Brasil;1878be8
2024-04-06T22:52:54;57.110.82.216;208.202.12.92;;;ICMP;DDoS;root;Sucesso;;Berlin, Alemanha;174710e8
2024-09-03T01:21:03;80.220.252.166;130.144.149.55;67;67;UDP;DDoS;root;Sucesso;;Berlin, Alemanha;25d91bb7
2024-07-27T08:00:05;182.139.149.93;210.150.182.31;67;67;UDP;DDoS;guest;Sucesso;;São Paulo, Brasil;14521033
2024-10-02T09:32:16;84.69.70.15;118.7.7.91;;;ICMP;DDoS;admin;Falhou;Rate Limit Exceeded;New York, USA;5f918d5
2024-04-26T18:44:46;48.76.212.93;14.56.72.190;80;80;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Paris, França;dc678d
2024-06-24T21:00:57;64.209.84.11;169.99.230.20;69;67;UDP;DDoS;root;Sucesso;;Tokyo, Japão;1a976ca
2024-09-16T17:22:53;86.43.3.147;91.245.176.74;161;67;UDP;DDoS;admin;Sucesso;;Tokyo, Japão;a0287a
2024-06-06T00:32:11;32.24.186.152;231.172.98.23;161;53;UDP;Exploração de Vulnerabilidade;root;Falhou;Rate Limit Exceeded;Paris, França;1cbc14b3
2024-06-30T21:07:44;209.68.125.33;237.214.106.107;80;22;TCP;Brute Force;admin;Sucesso;;New York, USA;21af9d0
2024-02-13T18:56:57;110.162.84.67;109.155.188.49;;;ICMP;Port Scanning;root;Sucesso;;Berlin, Alemanha;197a1f4b
2024-06-19T21:55:51;191.177.33.99;211.62.196.224;161;161;UDP;Exploração de Vulnerabilidade;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;23ce1696
2024-07-11T01:15:45;124.162.60.90;237.97.13.232;53;67;UDP;Exploração de Vulnerabilidade;admin;Falhou;403 Forbidden;Tokyo, Japão;1360bb7
2024-06-10T16:18:28;125.198.199.204;252.142.219.37;68;53;UDP;DDoS;root;Falhou;Rate Limit Exceeded;São Paulo, Brasil;1b9d1d77
2024-06-21T21:48:31;88.8.49.239;83.212.157.86;3306;8080;TCP;Brute Force;guest;Sucesso;;Paris, França;f5a527
2024-06-23T00:49:32;153.244.158.225;83.177.208.38;22;22;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Paris, França;1c8e1bac
2024-05-02T01:14:03;94.30.158.68;101.192.81.232;443;80;TCP;Exploração de Vulnerabilidade;admin;Sucesso;;Tokyo, Japão;1de9595
2024-08-02T22:27:25;25.156.226.44;154.183.162.5;69;69;UDP;Exploração de Vulnerabilidade;guest;Falhou;Rate Limit Exceeded;New York, USA;9c41e79
2024-06-05T15:49:53;86.77.21.174;54.24.227.164;22;8080;TCP;Exploração de Vulnerabilidade;root;Falhou;403 Forbidden;New York, USA;57e1cee
2024-02-05T02:21:15;50.128.31.150;177.72.72.3;8080;3306;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Tokyo, Japão;1f6670a
2024-02-23T21:21:02;129.33.77.126;146.49.18.50;;;ICMP;Port Scanning;root;Falhou;Access Denied;Tokyo, Japão;449133c
2024-10-29T05:21:54;218.87.130.182;33.125.95.15;;;ICMP;DDoS;guest;Sucesso;;Paris, França;e09113d
2024-08-03T09:22:14;74.73.252.201;113.231.237.30;443;8080;TCP;Exploração de Vulnerabilidade;guest;Falhou;Rate Limit Exceeded;New York, USA;255d1402
2024-05-08T15:02:08;155.130.68.182;94.146.225.219;;;ICMP;Port Scanning;admin;Sucesso;;São Paulo, Brasil;16b6e1d
2024-05-22T04:39:50;217.86.104.18;77.206.27.53;;;ICMP;DDoS;admin;Sucesso;;Berlin, Alemanha;1bfa40a
2024-10-16T17:05:48;199.179.228.206;102.215.73.165;443;80;TCP;Exploração de Vulnerabilidade;guest;Falhou;Rate Limit Exceeded;Tokyo, Japão;26c62001
2024-04-11T02:23:34;87.27.46.29;249.133.205.101;;;ICMP;Port Scanning;root;Falhou;Rate Limit Exceeded;Paris, França;118c538
2024-10-10T09:15:00;21.223.31.159;97.158.192.180;;;ICMP;Port Scanning;root;Sucesso;;São Paulo, Brasil;6471355
2024-05-09T16:59:44;179.136.162.128;229.130.31.217;68;161;UDP;DDoS;root;Sucesso;;São Paulo, Brasil;22a3261d
2024-03-23T04:49:09;215.176.27.235;214.205.88.107;443;3306;TCP;Brute Force;admin;Falhou;Rate Limit Exceeded;Berlin, Alemanha;1722453
2024-01-01T19:28:38;71.120.207.96;117.198.97.146;80;3306;TCP;Brute Force;root;Sucesso;;New York, USA;1c3de1e
2024-10-02T22:02:51;30.94.208.161;37.173.164.55;;;ICMP;DDoS;root;Sucesso;;Tokyo, Japão;e8b1dc8
2024-06-06T02:37:49;165.231.50.81;78.53.251.48;;;ICMP;DDoS;guest;Sucesso;;São Paulo, Brasil;24da3f2
2024-05-24T19:18:41;79.86.216.241;254.191.26.240;;;ICMP;DDoS;root;Falhou;403 Forbidden;Paris, França;24b51fb6
2024-10-22T03:04:48;239.186.86.198;216.1.39.98;;;ICMP;Port Scanning;guest;Falhou;Rate Limit Exceeded;Berlin, Alemanha;21982213
2024-01-03T17:33:03;93.183.17.53;48.86.100.6;80;22;TCP;Exploração de Vulnerabilidade;root;Falhou;Invalid Password;Paris, França;1e16a20
2024-02-10T03:22:48;73.218.201.238;1.23.146.24;68;69;UDP;DDoS;guest;Sucesso;;Paris, França;1642dd9
2024-03-11T00:26:35;50.222.238.123;207.3.20.165;80;22;TCP;Brute Force;root;Sucesso;;Berlin, Alemanha;fcf25fa
2024-03-24T07:18:58;189.27.138.206;169.51.245.62;69;53;UDP;DDoS;root;Falhou;Access Denied;Berlin, Alemanha;24d523ac
2024-10-24T08:02:09;211.166.55.35;227.220.74.47;;;ICMP;DDoS;admin;Falhou;Access Denied;New York, USA;2283539
2024-09-25T07:37:51;81.23.53.149;28.20.164.87;;;ICMP;DDoS;root;Falhou;403 Forbidden;Tokyo, Japão;22a421db
2024-10-23T08:29:05;96.253.94.141;242.188.227.233;67;69;UDP;DDoS;guest;Falhou;Rate Limit Exceeded;Tokyo, Japão;19c2a5a
2024-01-17T08:49:16;185.111.22.226;111.4.208.228;161;161;UDP;Exploração de Vulnerabilidade;root;Sucesso;;São Paulo, Brasil;2410488
2024-10-22T15:38:58;182.144.5.72;218.172.122.244;443;3306;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Tokyo, Japão;7a8208f
2024-02-04T21:00:23;188.2.104.171;12.2.168.89;161;69;UDP;DDoS;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;3fb23ce
2024-04-10T16:30:34;84.96.63.65;76.132.191.96;;;ICMP;DDoS;root;Falhou;403 Forbidden;New York, USA;41520aa
2024-08-16T08:55:43;116.202.198.250;176.42.230.139;8080;8080;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Paris, França;8a014b4
2024-03-24T04:47:46;107.224.45.244;44.188.163.68;;;ICMP;Port Scanning;guest;Falhou;403 Forbidden;New York, USA;10ec142c
2024-08-14T07:24:56;212.51.8.154;93.8.88.207;;;ICMP;DDoS;admin;Falhou;403 Forbidden;Tokyo, Japão;11941b40
2024-07-29T16:07:48;20.60.98.192;115.30.181.126;69;68;UDP;Exploração de Vulnerabilidade;guest;Falhou;403 Forbidden;Tokyo, Japão;20831fcf
2024-01-25T21:32:57;73.10.183.245;20.243.133.211;53;68;UDP;Exploração de Vulnerabilidade;admin;Sucesso;;Paris, França;a38450
2024-07-13T07:21:57;2.22.47.181;140.64.238.34;;;ICMP;Port Scanning;root;Falhou;Rate Limit Exceeded;Paris, França;262119b5
2024-05-31T14:34:41;89.7.14.135;156.228.136.30;3306;80;TCP;Exploração de Vulnerabilidade;root;Sucesso;;São Paulo, Brasil;261e213f
2024-10-16T14:45:33;59.236.50.93;54.10.207.4;67;69;UDP;Exploração de Vulnerabilidade;root;Falhou;Access Denied;Berlin, Alemanha;97467c
2024-10-29T21:50:39;145.181.80.122;31.250.252.56;;;ICMP;Port Scanning;root;Sucesso;;São Paulo, Brasil;1ed7aea
2024-07-12T01:59:29;255.15.148.141;234.47.250.203;;;ICMP;Port Scanning;admin;Sucesso;;New York, USA;2090249d
2024-05-30T23:00:06;124.127.70.220;24.197.83.180;443;22;TCP;Exploração de Vulnerabilidade;guest;Falhou;Invalid Password;São Paulo, Brasil;6eb14c2
2024-04-29T08:06:18;59.179.122.244;114.2.2.204;68;68;UDP;Exploração de Vulnerabilidade;admin;Sucesso;;Paris, França;1bec497
2024-04-08T23:26:30;36.233.192.172;47.125.140.191;;;ICMP;Port Scanning;root;Sucesso;;São Paulo, Brasil;8cf58a
2024-05-26T23:03:00;69.19.134.253;73.91.215.207;;;ICMP;DDoS;guest;Falhou;Rate Limit Exceeded;New York, USA;ffb16ca
2024-05-22T09:53:54;7.54.113.118;160.102.106.174;;;ICMP;Port Scanning;root;Falhou;Rate Limit Exceeded;Paris, França;25b0f62
2024-03-04T00:45:08;89.171.132.187;195.49.4.17;3306;3306;TCP;Brute Force;guest;Sucesso;;New York, USA;2018619
2024-04-18T14:51:07;165.92.96.11;114.60.70.223;;;ICMP;Port Scanning;root;Sucesso;;Berlin, Alemanha;d062278
2024-10-12T14:47:03;225.108.166.15;30.180.248.216;3306;443;TCP;Brute Force;guest;Sucesso;;Berlin, Alemanha;fdf1b64
2024-10-29T21:31:45;87.120.127.59;24.210.253.14;;;ICMP;DDoS;guest;Falhou;Rate Limit Exceeded;São Paulo, Brasil;944b91
2024-05-14T06:49:49;33.139.41.254;254.199.49.218;80;8080;TCP;Brute Force;root;Sucesso;;São Paulo, Brasil;74b21c0
2024-06-30T06:18:26;104.217.2.23;122.213.247.248;;;ICMP;DDoS;root;Sucesso;;New York, USA;470717
2024-09-01T21:00:33;64.206.130.82;107.179.163.180;8080;22;TCP;Exploração de Vulnerabilidade;guest;Falhou;Rate Limit Exceeded;Berlin, Alemanha;1b1ab0b
2024-09-15T23:53:55;226.87.37.179;84.208.149.46;;;ICMP;DDoS;root;Falhou;Invalid Password;Tokyo, Japão;18d4c61
2024-05-19T12:02:22;168.58.206.90;243.237.198.104;68;161;UDP;DDoS;root;Falhou;Rate Limit Exceeded;Tokyo, Japão;834113e
2024-02-09T22:12:40;59.68.163.34;239.50.69.198;22;80;TCP;Brute Force;guest;Sucesso;;Berlin, Alemanha;1740fc9
2024-07-10T06:55:22;247.50.64.198;251.151.43.71;67;69;UDP;Exploração de Vulnerabilidade;guest;Sucesso;;Berlin, Alemanha;70e157c
2024-10-27T03:39:57;115.118.80.153;81.98.50.205;161;67;UDP;DDoS;guest;Falhou;Rate Limit Exceeded;New York, USA;240b203d
2024-01-16T06:32:22;112.160.34.43;213.137.212.248;;;ICMP;Port Scanning;admin;Sucesso;;Paris, França;1bc3b0c
2024-01-03T09:11:05;111.211.163.231;67.255.156.92;;;ICMP;DDoS;guest;Sucesso;;Paris, França;1558212d
2024-04-13T05:26:57;61.67.156.158;11.142.30.155;80;8080;TCP;Exploração de Vulnerabilidade;admin;Sucesso;;Paris, França;22441203
2024-06-10T07:13:01;252.167.64.60;72.21.12.80;67;68;UDP;DDoS;admin;Sucesso;;São Paulo, Brasil;1b732548
2024-09-14T20:31:21;95.236.165.115;143.114.138.10;443;22;TCP;Brute Force;root;Sucesso;;São Paulo, Brasil;11ce2571
2024-07-15T20:44:53;228.202.119.112;10.201.194.45;67;67;UDP;Exploração de Vulnerabilidade;admin;Falhou;403 Forbidden;São Paulo, Brasil;189320ba
2024-02-04T16:18:10;194.145.58.163;220.250.97.106;3306;3306;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Tokyo, Japão;1384125f
2024-05-09T16:09:14;232.158.26.159;211.89.180.68;161;68;UDP;DDoS;root;Sucesso;;New York, USA;25712606
2024-04-15T21:20:01;64.57.216.210;226.141.79.122;53;69;UDP;DDoS;root;Falhou;Access Denied;Paris, França;1b23151e
2024-08-12T16:04:39;82.181.103.96;94.226.96.249;8080;3306;TCP;Exploração de Vulnerabilidade;admin;Falhou;403 Forbidden;New York, USA;1c96197a
2024-09-17T21:57:34;126.198.134.97;131.26.3.8;;;ICMP;DDoS;guest;Sucesso;;New York, USA;1db7a74
2024-08-09T23:59:12;128.138.97.167;137.78.181.156;;;ICMP;Port Scanning;guest;Falhou;403 Forbidden;São Paulo, Brasil;3e976f
2024-06-07T23:20:22;92.212.155.147;230.229.178.22;80;3306;TCP;Brute Force;root;Sucesso;;São Paulo, Brasil;bdd12ef
2024-03-18T05:32:28;99.244.96.142;16.22.147.69;8080;80;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Berlin, Alemanha;b30769
2024-02-15T14:14:06;245.231.242.220;5.170.138.3;161;68;UDP;DDoS;admin;Falhou;Invalid Password;Paris, França;21e11df9
2024-05-03T02:18:37;91.11.126.129;97.207.250.180;3306;8080;TCP;Exploração de Vulnerabilidade;root;Falhou;403 Forbidden;New York, USA;1805e86
2024-04-15T23:21:48;108.157.145.90;254.25.242.216;68;69;UDP;DDoS;guest;Sucesso;;Paris, França;1b3f230b
2024-06-02T12:53:57;145.217.187.89;99.243.235.17;8080;443;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;São Paulo, Brasil;abc4ac
2024-04-21T19:44:42;218.70.183.135;178.156.227.206;80;443;TCP;Brute Force;guest;Sucesso;;Paris, França;10b226b7
2024-01-06T08:23:45;187.212.134.177;102.42.110.172;443;8080;TCP;Brute Force;admin;Sucesso;;São Paulo, Brasil;10fe155e
2024-04-16T21:37:40;221.48.217.103;169.75.248.114;69;69;UDP;DDoS;admin;Sucesso;;Tokyo, Japão;104517ac
2024-01-30T07:48:35;155.33.45.204;159.14.197.121;3306;80;TCP;Exploração de Vulnerabilidade;root;Sucesso;;São Paulo, Brasil;1420ef5
2024-07-28T23:06:33;132.161.58.222;214.101.168.188;161;161;UDP;Exploração de Vulnerabilidade;admin;Falhou;403 Forbidden;New York, USA;441647
2024-10-31T12:33:57;115.29.28.74;199.215.135.98;;;ICMP;Port Scanning;guest;Falhou;Rate Limit Exceeded;São Paulo, Brasil;263f249a
2024-06-05T22:43:46;53.161.42.97;45.107.59.78;67;67;UDP;DDoS;admin;Sucesso;;São Paulo, Brasil;bfeda7
2024-07-02T19:06:37;224.130.8.174;105.149.150.21;;;ICMP;Port Scanning;root;Falhou;Rate Limit Exceeded;Paris, França;21f414a5
2024-07-08T21:58:19;169.191.166.195;201.119.238.155;;;ICMP;DDoS;admin;Falhou;Access Denied;São Paulo, Brasil;fd519d6
2024-01-19T22:11:14;171.139.166.179;140.5.93.235;;;ICMP;DDoS;root;Sucesso;;Tokyo, Japão;1b676f1
2024-09-13T21:49:16;235.156.24.60;180.191.62.2;443;3306;TCP;Exploração de Vulnerabilidade;guest;Sucesso;;Paris, França;998175b
2024-09-29T02:04:26;82.235.167.84;241.233.73.139;;;ICMP;Port Scanning;guest;Sucesso;;Berlin, Alemanha;12e9141b
2024-05-25T03:53:55;31.198.122.156;133.159.233.237;;;ICMP;Port Scanning;guest;Sucesso;;Paris, França;162a178c
2024-02-18T09:31:55;85.13.77.160;233.15.197.77;80;22;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Paris, França;18aa4cd
2024-06-16T21:53:04;87.59.247.51;83.221.154.58;80;443;TCP;Exploração de Vulnerabilidade;guest;Sucesso;;Paris, França;eb71455
2024-02-04T18:34:37;247.10.132.65;198.102.81.22;80;3306;TCP;Exploração de Vulnerabilidade;admin;Sucesso;;São Paulo, Brasil;1f24102c
2024-02-19T02:55:23;248.145.74.76;125.253.141.249;22;8080;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Tokyo, Japão;10301d21
2024-07-02T15:27:51;213.186.183.182;50.154.174.241;;;ICMP;Port Scanning;root;Falhou;Invalid Password;São Paulo, Brasil;cf32266
2024-08-22T12:15:07;167.254.229.65;174.89.50.102;;;ICMP;DDoS;root;Falhou;Rate Limit Exceeded;São Paulo, Brasil;134d2578
2024-01-16T06:57:15;25.69.202.171;158.136.169.40;;;ICMP;DDoS;root;Falhou;Rate Limit Exceeded;São Paulo, Brasil;203e1f9e
2024-03-20T01:26:40;69.109.124.146;188.211.93.18;161;161;UDP;DDoS;guest;Sucesso;;São Paulo, Brasil;69b9f8
2024-10-22T14:55:44;52.248.51.22;132.133.240.70;;;ICMP;Port Scanning;root;Falhou;Access Denied;Tokyo, Japão;1ab9712
2024-07-31T08:43:56;219.163.43.33;103.185.236.152;;;ICMP;Port Scanning;root;Falhou;403 Forbidden;São Paulo, Brasil;21dfa77
2024-05-12T22:21:06;41.34.65.184;220.230.193.83;443;443;TCP;Brute Force;guest;Sucesso;;Paris, França;73c11b9
2024-09-15T23:30:06;222.237.196.219;95.203.36.59;;;ICMP;DDoS;admin;Sucesso;;São Paulo, Brasil;204d2042
2024-03-02T05:09:47;96.171.24.175;183.71.168.249;67;53;UDP;DDoS;root;Sucesso;;Tokyo, Japão;233f503
2024-10-07T06:56:24;161.70.29.11;90.198.176.208;67;69;UDP;DDoS;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;10cbc9c
2024-09-15T16:18:39;225.105.118.169;90.140.222.150;;;ICMP;DDoS;root;Sucesso;;Paris, França;e7e1971
2024-03-08T19:19:48;108.8.241.51;124.200.247.32;;;ICMP;DDoS;root;Sucesso;;Berlin, Alemanha;15ef25de
2024-06-13T03:57:45;227.120.178.147;85.100.107.237;;;ICMP;Port Scanning;root;Falhou;403 Forbidden;New York, USA;bcc1042
2024-01-20T05:34:17;208.107.95.242;18.91.76.149;443;443;TCP;Brute Force;admin;Falhou;Rate Limit Exceeded;Berlin, Alemanha;4c7173f
2024-08-10T21:57:29;173.3.83.154;49.186.61.172;8080;3306;TCP;Brute Force;admin;Sucesso;;Tokyo, Japão;6951434
2024-06-07T21:57:34;109.83.200.27;110.6.119.157;69;69;UDP;DDoS;guest;Falhou;Rate Limit Exceeded;Berlin, Alemanha;118ba89
2024-03-03T21:38:25;111.40.144.213;33.114.164.186;67;67;UDP;DDoS;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;2645225f
2024-02-27T06:43:04;138.57.201.208;128.145.164.214;;;ICMP;DDoS;root;Falhou;Rate Limit Exceeded;São Paulo, Brasil;19c521ee
2024-06-03T16:11:33;113.165.206.9;189.228.56.197;;;ICMP;DDoS;root;Falhou;403 Forbidden;New York, USA;2357938
2024-01-17T22:07:51;206.213.153.62;202.31.31.34;;;ICMP;Port Scanning;root;Falhou;Rate Limit Exceeded;São Paulo, Brasil;40612ac
2024-01-07T21:40:32;92.113.104.241;50.227.73.255;161;67;UDP;Exploração de Vulnerabilidade;root;Sucesso;;São Paulo, Brasil;fdac7c
2024-04-09T03:49:34;114.47.63.193;98.167.10.199;53;68;UDP;DDoS;admin;Sucesso;;São Paulo, Brasil;1eba12a2
2024-06-26T17:28:02;220.99.66.49;167.100.103.1;;;ICMP;DDoS;root;Sucesso;;Berlin, Alemanha;c7a2421
2024-10-04T00:53:31;55.229.31.33;32.176.247.22;;;ICMP;Port Scanning;guest;Sucesso;;São Paulo, Brasil;b0e2664
2024-08-18T08:05:07;106.254.220.39;210.226.31.173;161;53;UDP;DDoS;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;2232bd5
2024-07-18T21:09:44;140.254.102.238;115.9.191.151;443;22;TCP;Brute Force;root;Sucesso;;Berlin, Alemanha;1bab189b
2024-02-22T23:01:44;214.110.204.199;139.158.165.244;8080;22;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Berlin, Alemanha;120cbf9
2024-09-01T02:03:07;15.11.213.127;147.140.88.187;67;67;UDP;Exploração de Vulnerabilidade;root;Sucesso;;São Paulo, Brasil;1fb811c9
2024-09-17T12:50:46;178.127.15.65;231.137.132.133;53;161;UDP;Exploração de Vulnerabilidade;root;Sucesso;;São Paulo, Brasil;17f612c4
2024-08-23T02:41:45;198.146.43.254;113.228.111.69;;;ICMP;DDoS;admin;Sucesso;;São Paulo, Brasil;25d4a05
2024-01-31T02:06:30;31.52.207.69;249.23.3.187;443;8080;TCP;Brute Force;root;Sucesso;;Berlin, Alemanha;1d2e21dc
2024-09-11T01:09:26;135.81.67.172;39.133.157.43;69;69;UDP;Exploração de Vulnerabilidade;root;Sucesso;;New York, USA;52321c6
2024-02-17T23:39:41;202.7.248.26;208.195.204.232;;;ICMP;Port Scanning;guest;Falhou;Access Denied;Paris, França;cda252d
2024-03-19T11:47:37;71.170.218.25;155.64.217.112;69;68;UDP;Exploração de Vulnerabilidade;guest;Falhou;Invalid Password;Paris, França;1c4648f
2024-09-19T09:05:49;205.112.236.244;232.37.174.227;67;53;UDP;DDoS;root;Falhou;Access Denied;Paris, França;1bfd17dc
2024-09-02T00:51:43;206.124.59.199;75.24.44.147;8080;80;TCP;Brute Force;root;Sucesso;;Tokyo, Japão;184924c5
2024-02-04T17:45:59;255.42.27.166;22.229.224.194;68;161;UDP;Exploração de Vulnerabilidade;guest;Sucesso;;Tokyo, Japão;4af1e61
2024-03-10T00:35:56;254.57.81.172;170.175.116.164;53;68;UDP;Exploração de Vulnerabilidade;root;Sucesso;;São Paulo, Brasil;1440156d
2024-06-20T23:57:14;74.111.88.229;99.56.61.238;;;ICMP;Port Scanning;root;Falhou;Rate Limit Exceeded;New York, USA;66e1c96
2024-10-23T00:31:43;81.70.64.154;91.58.82.40;;;ICMP;DDoS;root;Sucesso;;Berlin, Alemanha;178b24db
2024-10-21T03:12:48;133.186.232.190;178.20.101.79;443;443;TCP;Brute Force;root;Sucesso;;New York, USA;249b1391
2024-04-04T17:47:53;116.239.204.123;81.70.36.247;22;3306;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Paris, França;1fa61e4a
2024-10-02T16:35:18;165.170.116.48;175.16.146.111;80;22;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;Berlin, Alemanha;eab2340
2024-10-23T03:15:37;34.183.118.30;204.132.247.124;8080;22;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Paris, França;11bf2468
2024-05-21T17:14:30;3.82.229.161;40.163.175.97;443;8080;TCP;Exploração de Vulnerabilidade;root;Sucesso;;São Paulo, Brasil;7fc1c5b
2024-09-14T01:06:44;207.135.203.211;235.106.56.215;3306;80;TCP;Exploração de Vulnerabilidade;admin;Sucesso;;Berlin, Alemanha;107f2483
2024-03-23T08:35:39;122.186.143.102;69.177.119.240;;;ICMP;DDoS;root;Sucesso;;Paris, França;17569e5
2024-01-27T07:51:26;51.136.135.222;72.204.81.68;;;ICMP;Port Scanning;root;Sucesso;;Berlin, Alemanha;e0beb9
2024-01-08T04:07:54;156.72.54.215;88.132.99.77;22;80;TCP;Brute Force;guest;Sucesso;;Tokyo, Japão;bce24f1
2024-05-30T10:53:22;50.171.141.197;185.243.35.161;22;3306;TCP;Brute Force;guest;Sucesso;;Berlin, Alemanha;5c622d5
2024-06-23T06:34:49;23.66.162.255;206.198.122.95;;;ICMP;DDoS;guest;Falhou;Invalid Password;Berlin, Alemanha;67f1777
2024-01-27T22:43:47;53.90.61.170;73.235.148.20;53;161;UDP;DDoS;root;Falhou;Rate Limit Exceeded;Tokyo, Japão;12e4cae
2024-01-26T23:34:05;1.7.250.178;158.155.201.233;67;53;UDP;Exploração de Vulnerabilidade;admin;Falhou;403 Forbidden;Tokyo, Japão;19de619
2024-10-17T02:21:36;128.28.76.179;66.143.82.60;;;ICMP;Port Scanning;root;Falhou;Rate Limit Exceeded;New York, USA;1198ae1
2024-02-09T16:40:43;115.191.82.230;231.97.21.159;;;ICMP;Port Scanning;admin;Sucesso;;Paris, França;dd926b2
2024-07-12T05:21:11;157.124.53.162;92.42.164.205;53;67;UDP;Exploração de Vulnerabilidade;admin;Falhou;403 Forbidden;Berlin, Alemanha;13fc25af
2024-07-09T11:02:53;76.113.21.211;81.101.142.201;;;ICMP;DDoS;root;Falhou;Invalid Password;São Paulo, Brasil;74d2615
2024-09-06T08:00:51;147.2.79.168;218.172.233.122;68;67;UDP;DDoS;root;Sucesso;;Tokyo, Japão;b9715d6
2024-03-07T10:06:46;186.219.206.119;97.65.59.169;68;161;UDP;DDoS;guest;Falhou;Invalid Password;Paris, França;1c281745
2024-09-09T04:31:20;46.158.87.227;91.86.228.112;3306;3306;TCP;Exploração de Vulnerabilidade;guest;Sucesso;;New York, USA;229122a0
2024-04-10T00:51:43;250.115.51.9;13.201.67.75;;;ICMP;Port Scanning;root;Falhou;Rate Limit Exceeded;São Paulo, Brasil;25c41bee
